companion_entry_id,entry_kind,sequence,source_anchor_id,anchor_origin,source_group,ordinal_within_group,prompt_kind,source_context_id,authority_file,authority_line,authority_selector,authority_statement_sha256,translated_file,translated_line,translated_selector,translated_statement_sha256,relationship,concept_ids
o003-c90-ch09-guide-11,source_prompt_guide,11,o003-gvsu-ch09-sec_seq_cont_metric-prompt-08,assigned_locale_neutral,sequence-continuity,8,statement_bearing_task,sec_seq_cont_metric,source/sec_seq_cont_metric.ptx,165,/section/activity[2]/task[2]/task[3]/statement,4cab170b806a34a748b7be13fca1a3c6880f2c3c58a262ee06c4a5ed03ef3a48,source/sec_seq_cont_metric.ptx,162,/section/activity[2]/task[2]/task[3]/statement,f36d255ec0a18be8913f23bb59c759f7cab0b7b42576771e749247ab5532b591,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;convergence_to_base_point;shrinking_balls
o003-c90-ch09-guide-12,source_prompt_guide,12,o003-gvsu-ch09-sec_seq_cont_metric-prompt-09,assigned_locale_neutral,sequence-continuity,9,statement_bearing_task,sec_seq_cont_metric,source/sec_seq_cont_metric.ptx,174,/section/activity[2]/task[2]/task[4]/statement,80c39c82f97eed5279566a235d596bdba5b9f72ea53d4f143f1f2975cc45c312,source/sec_seq_cont_metric.ptx,171,/section/activity[2]/task[2]/task[4]/statement,32612cce728df92aacb813ccc264832eabfbe33f6e86913d917c6efdbdfa9214,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;image_sequence;sequential_discontinuity
o003-c90-ch09-guide-13,source_prompt_guide,13,o003-gvsu-ch09-sec_seq_cont_metric-prompt-10,assigned_locale_neutral,sequence-continuity,10,statement_bearing_task,act_sequence_continuity,source/sec_seq_cont_metric.ptx,205,/section/activity[3]/task[1]/statement,adc2fb80029bfb0742295e7642a6ae7384df719fcf2da2e554a0a43a310ac574,source/sec_seq_cont_metric.ptx,202,/section/activity[3]/task[1]/statement,964c7eb593cc0258bd3592698ed31367f0e25a030305ff857c36b0fe994c6e8a,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;oscillatory_function;graphical_intuition;limit
o003-c90-ch09-guide-14,source_prompt_guide,14,o003-gvsu-ch09-sec_seq_cont_metric-prompt-11,assigned_locale_neutral,sequence-continuity,11,statement_bearing_task,act_sequence_continuity,source/sec_seq_cont_metric.ptx,216,/section/activity[3]/task[2]/statement,6127e8d70fe3a3db01f566563894c353f0e0ffbff82d94c76bb52eea290186d0,source/sec_seq_cont_metric.ptx,213,/section/activity[3]/task[2]/statement,fd38ffb006fa55b03460e57c4ec1c90385362bf292d2dc36b707e3ebeecebc21,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;sine_extrema;input_sequence
o003-c90-ch09-guide-15,source_prompt_guide,15,o003-gvsu-ch09-sec_seq_cont_metric-prompt-12,assigned_locale_neutral,sequence-continuity,12,statement_bearing_task,act_sequence_continuity,source/sec_seq_cont_metric.ptx,223,/section/activity[3]/task[3]/statement,0ff1e1f88fb4e4ca6e2c57c1585f60b5b80b3496ca1bb5313b5afd802004f209,source/sec_seq_cont_metric.ptx,220,/section/activity[3]/task[3]/statement,c843d80cd29d4e5bc11ee69a518f2d822893f70f0e55168657593d65826fc8f5,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;counterexample_sequence;convergence_to_zero
o003-c90-ch09-guide-16,source_prompt_guide,16,o003-gvsu-ch09-sec_seq_cont_metric-prompt-13,assigned_locale_neutral,sequence-continuity,13,statement_bearing_task,act_sequence_continuity,source/sec_seq_cont_metric.ptx,230,/section/activity[3]/task[4]/statement,08a1f16c1b3d002551e5b2764c8d4e33c0e6eda1286dc4554cee419968f7fc66,source/sec_seq_cont_metric.ptx,227,/section/activity[3]/task[4]/statement,e9f6dfc0e130204ff85dabbfa36bcad0cb3f0397bee38ddbf375ea88d3953880,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;sequential_criterion;discontinuity_at_zero
o003-c90-ch09-guide-17,source_prompt_guide,17,o003-gvsu-ch09-sec_seq_exer-prompt-01,assigned_locale_neutral,exercise,1,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,11,/exercises/exercise[1]/task[1]/statement,4ab5171a41216ef01feeea55813a6df6f5144d77ab997664387cc1d30ab992e9,source/sec_seq_exer.ptx,11,/exercises/exercise[1]/task[1]/statement,bfa89e2cbe10a64237f53f2028cb390738b7752ac1880901b1a27260d393b4e2,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;epsilon_N_definition;reciprocal_sequence;euclidean_metric
o003-c90-ch09-guide-18,source_prompt_guide,18,o003-gvsu-ch09-sec_seq_exer-prompt-02,assigned_locale_neutral,exercise,2,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,18,/exercises/exercise[1]/task[2]/statement,626e7c24a8499d2691bb236d355748879ef7642db8f177293e42f78a03173712,source/sec_seq_exer.ptx,18,/exercises/exercise[1]/task[2]/statement,db8a3f3b36adb06c91aac36c4ed1bb97b5c82eb9e2f86776919a73775ab06e18,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;coordinate_sequence;maximum_metric;divergence
o003-c90-ch09-guide-19,source_prompt_guide,19,o003-gvsu-ch09-sec_seq_exer-prompt-03,assigned_locale_neutral,exercise,3,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,25,/exercises/exercise[1]/task[3]/statement,5de0a83e2d71ee27e934db6da96ee4ede99aac751b905f9ae31aacec60761166,source/sec_seq_exer.ptx,25,/exercises/exercise[1]/task[3]/statement,b5164950b1aab3f48121e93b2aa20a3fbfafd26f84fda945340b3081ff95592c,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;function_sequence;supremum_metric;uniform_convergence
o003-c90-ch09-guide-20,source_prompt_guide,20,o003-gvsu-ch09-sec_seq_exer-prompt-04,assigned_locale_neutral,exercise,4,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,48,/exercises/exercise[2]/task[1]/statement,ee2fd923c086a1dc75c07a3b546687b4d03e5d911685838f29a82999c09a28e4,source/sec_seq_exer.ptx,48,/exercises/exercise[2]/task[1]/statement,b2bcd095cbb64c6cb3f6d55415aee9e373f0ccfba6e6ad3f76d449a10c142875,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;supremum;approximating_sequence
o003-c90-ch09-guide-21,source_prompt_guide,21,o003-gvsu-ch09-sec_seq_exer-prompt-05,assigned_locale_neutral,exercise,5,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,56,/exercises/exercise[2]/task[2]/statement,b672e9b1fe43dd3f9ab6c9680cd3720de10f950d1be4f47959d54e13a118fae1,source/sec_seq_exer.ptx,56,/exercises/exercise[2]/task[2]/statement,4a749e9a7871e977090d4bf1f7d3806bd73908be0e9530564dc6a09ccdfaccec,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;infimum;approximating_sequence
o003-c90-ch09-guide-22,source_prompt_guide,22,o003-gvsu-ch09-sec_seq_exer-prompt-06,assigned_locale_neutral,exercise,6,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,64,/exercises/exercise[2]/task[3]/statement,fa141430b539c46c1bc9125ce982e99e0ee2e6f78b86158106a4151746fbff3d,source/sec_seq_exer.ptx,64,/exercises/exercise[2]/task[3]/statement,c6d5c134b6fdfe8754ec779dbc6360f957bc2bc608850a14864509d40a408dcb,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;extremum_membership;counterexample
o003-c90-ch09-guide-23,source_prompt_guide,23,o003-gvsu-ch09-sec_seq_exer-prompt-07,assigned_locale_neutral,exercise,7,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,88,/exercises/exercise[3]/task[1]/statement,679ffb165630ccf8bee27d97a6b2b4447c8fdb9937913d30ce1134359f2d5109,source/sec_seq_exer.ptx,88,/exercises/exercise[3]/task[1]/statement,84029f041610a931bdcf98027d1910a27e3318c2b486baa1aa9327548bde8e57,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;point_to_set_distance;open_ball;infimum
o003-c90-ch09-guide-24,source_prompt_guide,24,o003-gvsu-ch09-sec_seq_exer-prompt-08,assigned_locale_neutral,exercise,8,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,96,/exercises/exercise[3]/task[2]/statement,6b87ec9612b7240661fe5aaccbc4b2592b5a96be3de3744796d2d8b445c3458d,source/sec_seq_exer.ptx,96,/exercises/exercise[3]/task[2]/statement,54d5958f462662c8139f6902d142e67c8c20d63e65137b8ce9ace71d622cca60,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;point_to_set_distance;approximating_sequence;construction
o003-c90-ch09-guide-25,source_prompt_guide,25,o003-gvsu-ch09-sec_seq_exer-prompt-09,assigned_locale_neutral,exercise,9,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,122,/exercises/exercise[4]/task[1]/statement,3b53638767fdc274a7dc4746e5e80a3bba493111e568ecdb5856dc27a00e8391,source/sec_seq_exer.ptx,122,/exercises/exercise[4]/task[1]/statement,4f7f5ed4f9d23f5de4dc73aaffe50212634a9dc2b033037112fe93a1d700ce8c,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;subspace_metric;ambient_convergence;same_limit
o003-c90-ch09-guide-26,source_prompt_guide,26,o003-gvsu-ch09-sec_seq_exer-prompt-10,assigned_locale_neutral,exercise,10,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,133,/exercises/exercise[4]/task[2]/statement,8de65428a602d1d4ceba3b47f170a486b1401c04dc1635bd786774ab82d09ee9,source/sec_seq_exer.ptx,133,/exercises/exercise[4]/task[2]/statement,66ae9cf54949f449865f08f729e268951f5b31e717203855a5e09ae2c731fc38,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;ambient_limit_outside_subspace;cauchy_property;rational_sequence
o003-c90-ch09-guide-27,source_prompt_guide,27,o003-gvsu-ch09-sec_seq_exer-prompt-11,assigned_locale_neutral,exercise,11,statement_bearing_task,ex_limit_properties,source/sec_seq_exer.ptx,159,/exercises/exercise[5]/task[1]/statement,27725c07203178abb819608197ab2f6bba7f420647e8a9694bef92c647209a23,source/sec_seq_exer.ptx,162,/exercises/exercise[5]/task[1]/statement,6d5b43d7b3180515dd401363079cba613784a6a89b5555cf17c4d4bbbd8f8ec2,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;limit_laws;scalar_multiple
o003-c90-ch09-guide-28,source_prompt_guide,28,o003-gvsu-ch09-sec_seq_exer-prompt-12,assigned_locale_neutral,exercise,12,statement_bearing_task,ex_limit_properties,source/sec_seq_exer.ptx,166,/exercises/exercise[5]/task[2]/statement,3163f95a9ec343cad1a40d982e9e17477a8bb481180d07ba0960f419c0411a2e,source/sec_seq_exer.ptx,169,/exercises/exercise[5]/task[2]/statement,9ad51a432aa05e107653bf33d39869d68768c05bcbb1ca66f91a6b11259aeb3f,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;limit_laws;sum
o003-c90-ch09-guide-29,source_prompt_guide,29,o003-gvsu-ch09-sec_seq_exer-prompt-13,assigned_locale_neutral,exercise,13,statement_bearing_task,ex_limit_properties,source/sec_seq_exer.ptx,173,/exercises/exercise[5]/task[3]/statement,4ece3d8e4ba0572f71c06fa8ef6851865c15b7fffe897f1ac1f1d17e41d12ce4,source/sec_seq_exer.ptx,176,/exercises/exercise[5]/task[3]/statement,f52b63fc978feee4290724c24ac4748d4724478622a6c4c4d026928ae491fecd,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;convergent_sequence;boundedness
o003-c90-ch09-guide-30,source_prompt_guide,30,o003-gvsu-ch09-sec_seq_exer-prompt-14,assigned_locale_neutral,exercise,14,statement_bearing_task,ex_limit_properties,source/sec_seq_exer.ptx,182,/exercises/exercise[5]/task[4]/statement,ba20469f1ea2ee73d617c7537484c18c3226312704d02673c11b1abe187e23c9,source/sec_seq_exer.ptx,185,/exercises/exercise[5]/task[4]/statement,347d6415f74e3477616eab51217b855c16d903b1a551daea8f6a68b20a841f95,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;limit_laws;product;boundedness
o003-c90-ch09-guide-31,source_prompt_guide,31,o003-gvsu-ch09-sec_seq_exer-prompt-15,assigned_locale_neutral,exercise,15,statement_bearing_task,ex_limit_properties,source/sec_seq_exer.ptx,189,/exercises/exercise[5]/task[5]/statement,f33224a8201be7cf92118ef91e24fe860a780b7bf5bdbccbd868e21652ef0f06,source/sec_seq_exer.ptx,192,/exercises/exercise[5]/task[5]/statement,133c3c3b54681d093d4250163ff215cf663555a1ee02d4733aa3945e753fdcfe,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;limit_laws;quotient;nonzero_denominator
o003-c90-ch09-guide-32,source_prompt_guide,32,o003-gvsu-ch09-sec_seq_exer-prompt-16,assigned_locale_neutral,exercise,16,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,210,/exercises/exercise[6]/task[1]/statement,cb0c17af9eb01a16ee2d49111d2788d3caf80e7097331b389b136152d0fcc2a4,source/sec_seq_exer.ptx,213,/exercises/exercise[6]/task[1]/statement,cf6d98083f295b024476edabd0ea15d1983ababf1da7688d85f92abeadc12d30,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;sequential_continuity;product_of_functions
o003-c90-ch09-guide-33,source_prompt_guide,33,o003-gvsu-ch09-sec_seq_exer-prompt-17,assigned_locale_neutral,exercise,17,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,217,/exercises/exercise[6]/task[2]/statement,7331b6cfd5d40f653c9c21bf83c2018b8b7b82caa192c2ee579e941335a69bae,source/sec_seq_exer.ptx,220,/exercises/exercise[6]/task[2]/statement,bf18288b2325d176afd095625ccdc3c7f482c700bd927e5613f504fbd6a104ca,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;continuity;quotient_of_functions;epsilon_delta_proof
o003-c90-ch09-guide-34,source_prompt_guide,34,o003-gvsu-ch09-sec_seq_exer-prompt-18,assigned_locale_neutral,exercise,18,standalone_exercise,sec_seq_exer,source/sec_seq_exer.ptx,230,/exercises/exercise[7]/statement,cf78de8a5e6e2845fe42daa799949992fa392f243083007a23706caa5cb3c31c,source/sec_seq_exer.ptx,233,/exercises/exercise[7]/statement,82435c6e7508c98763a2170e6ce148ac9fe3140495ce3474ad05ded4ee43ab68,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;coordinatewise_convergence;euclidean_metric
o003-c90-ch09-guide-35,source_prompt_guide,35,o003-gvsu-ch09-sec_seq_exer-prompt-19,assigned_locale_neutral,exercise,19,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,248,/exercises/exercise[8]/task[1]/statement,70d75b47ba2568eed96fba91c76249c5a608d30016754b8ee982ee9d7cafa59e,source/sec_seq_exer.ptx,251,/exercises/exercise[8]/task[1]/statement,ef7d68fff7955ee513199ceb2310465e8f24b517b1fc0e6aa4bfd529798eb8c4,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;rational_irrational_function;continuity_at_zero
o003-c90-ch09-guide-36,source_prompt_guide,36,o003-gvsu-ch09-sec_seq_exer-prompt-20,assigned_locale_neutral,exercise,20,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,256,/exercises/exercise[8]/task[2]/statement,7bbbb1c662de0bd3417ec9021ca89a86acebd08f9bfa2656752cf7b1beb622e5,source/sec_seq_exer.ptx,259,/exercises/exercise[8]/task[2]/statement,ac8d320409d3acb902939a695d7b3cc1404d5edd6b3b7b50227c2ddd137f6ea8,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;prescribed_continuity_set;finite_set
o003-c90-ch09-guide-37,source_prompt_guide,37,o003-gvsu-ch09-sec_seq_exer-prompt-21,assigned_locale_neutral,exercise,21,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,281,/exercises/exercise[9]/task[1]/statement,a1a440436385267b5d879a988169fafeb7fe03436320fc820cbcede5b48db79c,source/sec_seq_exer.ptx,284,/exercises/exercise[9]/task[1]/statement,65736f6c0af58a7a133e944931382898425c0520f01776de30b7a128aeb5d513,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;geometric_sequence;epsilon_N_definition
o003-c90-ch09-guide-38,source_prompt_guide,38,o003-gvsu-ch09-sec_seq_exer-prompt-22,assigned_locale_neutral,exercise,22,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,290,/exercises/exercise[9]/task[2]/statement,6beb8767bf76f6cfd38191b7a2e086cc792e409f7af70f4e0e61073ed0f38457,source/sec_seq_exer.ptx,293,/exercises/exercise[9]/task[2]/statement,79a212a1e82bb1223222c6f42d8a64837ef417def8740c71b595bed040c2cbea,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;pointwise_convergence;uniform_metric;discontinuous_limit
o003-c90-ch09-guide-39,source_prompt_guide,39,o003-gvsu-ch09-sec_seq_exer-prompt-23,assigned_locale_neutral,exercise,23,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,303,/exercises/exercise[9]/task[3]/statement,e8c47c042edd2542dce2db72d7237fc4e52828a5ad1e5fbb2b776cecb5bb4616,source/sec_seq_exer.ptx,306,/exercises/exercise[9]/task[3]/statement,915eb9d6ae4101385bc2a34992f2c0162334fa6fb5617633aa133e3a93b1d447,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;L1_metric;function_sequence;continuous_limit_candidate
o003-c90-ch09-guide-40,source_prompt_guide,40,o003-gvsu-ch09-sec_seq_exer-prompt-24,assigned_locale_neutral,exercise,24,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,331,/exercises/exercise[10]/task[1]/statement,ca51810ef3c1415523a170e4179e97f44da1166712ced4adaffcfe158a6aabd7,source/sec_seq_exer.ptx,334,/exercises/exercise[10]/task[1]/statement,9ee6eb28a7a1b6495066bdf4118e651ec4701944763661c37b34f3f86f7ec0d1,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;monotone_sequence;boundedness;infimum
o003-c90-ch09-guide-41,source_prompt_guide,41,o003-gvsu-ch09-sec_seq_exer-prompt-25,assigned_locale_neutral,exercise,25,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,341,/exercises/exercise[10]/task[2]/statement,7940e37e768835037d41a29f330735f9ad0f509423184232ed1715736c7eaa19,source/sec_seq_exer.ptx,344,/exercises/exercise[10]/task[2]/statement,20b7b8a5e5788ff3a07314666d8dfb920629d2b6f9b5bb4002ee07ff1f83eaa3,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;closure;sequence_characterization;metric_space
o003-c90-ch09-guide-42,source_prompt_guide,42,o003-gvsu-ch09-sec_seq_exer-prompt-26,assigned_locale_neutral,exercise,26,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,350,/exercises/exercise[10]/task[3]/statement,d2bbd13dd9b77b04efd0f58684b41e4d7845a4b93abdb3e6a7adddf2be8bea51,source/sec_seq_exer.ptx,353,/exercises/exercise[10]/task[3]/statement,5368aab20c5669ca69943cb95a4ab2671be64f6653dec585e4422faef59b27d0,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;supremum_infimum;order_bounds
o003-c90-ch09-guide-43,source_prompt_guide,43,o003-gvsu-ch09-sec_seq_exer-prompt-27,assigned_locale_neutral,exercise,27,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,360,/exercises/exercise[10]/task[4]/statement,3fc36692fda00c14228969d59f22bf41581fdc3a3753954425474f071ea6a390,source/sec_seq_exer.ptx,363,/exercises/exercise[10]/task[4]/statement,b0578bf134dd9513120a0de51ab60ea117daa2f8a279df6b036548b0b76b776e,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;rational_metric;false_convergence_claim
o003-c90-ch09-guide-44,source_prompt_guide,44,o003-gvsu-ch09-sec_seq_exer-prompt-28,assigned_locale_neutral,exercise,28,statement_bearing_task,sec_seq_exer,source/sec_seq_exer.ptx,371,/exercises/exercise[10]/task[5]/statement,add0a5678cf73efd261ad3810ee55b5d24e319adb3ddaeef0b35d6f5e9061617,source/sec_seq_exer.ptx,374,/exercises/exercise[10]/task[5]/statement,4a35cd8c6b710b7e1015aedc46680c886643921d4147ae2b2b0ce1ccde1717a6,provides_staged_support_for_source_prompt,metric_space;sequences_in_metric_spaces;discrete_metric;eventually_constant;convergence_characterization
o003-c90-ch09-mastery-01,mastery_check,45,o003-c90-ch09-original-mastery-01,original,mastery,1,original_mastery_exercise,o003-c90-ch09-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;sequences_in_metric_spaces;epsilon_N_definition;explicit_index_bound
o003-c90-ch09-mastery-02,mastery_check,46,o003-c90-ch09-original-mastery-02,original,mastery,2,original_mastery_exercise,o003-c90-ch09-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;sequences_in_metric_spaces;uniqueness_of_limit;triangle_inequality
o003-c90-ch09-mastery-03,mastery_check,47,o003-c90-ch09-original-mastery-03,original,mastery,3,original_mastery_exercise,o003-c90-ch09-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space;sequences_in_metric_spaces;metric_dependence;discrete_metric;eventually_constant
