companion_entry_id,entry_kind,sequence,source_anchor_id,anchor_origin,source_group,ordinal_within_group,prompt_kind,source_context_id,authority_file,authority_line,authority_selector,authority_statement_sha256,translated_file,translated_line,translated_selector,translated_statement_sha256,relationship,concept_ids
o003-c90-ch06-composition-task-02,source_prompt_guide,11,o003-gvsu-ch06-sec_comp_cont_func-prompt-02,assigned_locale_neutral,composition,2,statement_bearing_task,sec_comp_cont_func,source/sec_comp_cont_func.ptx,30,/section/activity/task[2],100096a1681769a0ff6c6dbc5538bf4e98f32fe8dd365da25bdc53d7188b04d0,source/sec_comp_cont_func.ptx,30,/section/activity/task[2],4f4aed4634b5f7b9820dc6c5bd8c26780b945f97ad21848dfdb7def9411990d8,provides_staged_support_for_source_prompt,metric_space_continuity;composition_of_continuous_functions;intermediate_space_tolerance
o003-c90-ch06-composition-task-03,source_prompt_guide,12,o003-gvsu-ch06-sec_comp_cont_func-prompt-03,assigned_locale_neutral,composition,3,statement_bearing_task,sec_comp_cont_func,source/sec_comp_cont_func.ptx,40,/section/activity/task[3],88bbfe25ed00a20515a784265e0a8102c31c1d63ab2f710771e74e71d1268268,source/sec_comp_cont_func.ptx,40,/section/activity/task[3],9eb492b3c9df2f44e62600caf9b3a1198430fbbaf750453b4c150fcd18d8f9df,provides_staged_support_for_source_prompt,metric_space_continuity;composition_of_continuous_functions;domain_tolerance_pullback
o003-c90-ch06-composition-task-04,source_prompt_guide,13,o003-gvsu-ch06-sec_comp_cont_func-prompt-04,assigned_locale_neutral,composition,4,statement_bearing_task,sec_comp_cont_func,source/sec_comp_cont_func.ptx,49,/section/activity/task[4],52226f9999e747fccc1fa1f67655e6882b50cf6cf43d3a37fa2bf97d2c38fd3d,source/sec_comp_cont_func.ptx,49,/section/activity/task[4],297eafbb5c950c35fce58227c68f8375a9b45baca6d4cf64425625d79d43b1a6,provides_staged_support_for_source_prompt,metric_space_continuity;composition_of_continuous_functions;epsilon_delta_proof
o003-c90-ch06-exercise-task-01,source_prompt_guide,14,o003-gvsu-ch06-sec_cont_func_exer-prompt-01,assigned_locale_neutral,exercise,1,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,3,/exercises/exercise[1],76b3bc2af1acca848dcec4dd16ccb17d7dc790613df3c8786a97a15421a5fa96,source/sec_cont_func_exer.ptx,3,/exercises/exercise[1],0fe8e8783744e38076c988a80b6749d22dab438e6e6bbe4753e54f3a970b837b,provides_staged_support_for_source_prompt,metric_space_continuity;absolute_value_function;pointwise_continuity
o003-c90-ch06-exercise-task-02,source_prompt_guide,15,o003-gvsu-ch06-sec_cont_func_exer-prompt-02,assigned_locale_neutral,exercise,2,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,14,/exercises/exercise[2],1d3fd33f549e7a2fa7a8944c83a59c8a30f24edcbb5ad4974c6eddca648fa078,source/sec_cont_func_exer.ptx,14,/exercises/exercise[2],3e81ac59c17a8a8aed6807c4b554a792341e22c6cda5fcd166b67e8bb039e69c,provides_staged_support_for_source_prompt,metric_space_continuity;sign_function;pointwise_discontinuity
o003-c90-ch06-exercise-task-03,source_prompt_guide,16,o003-gvsu-ch06-sec_cont_func_exer-prompt-03,assigned_locale_neutral,exercise,3,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,31,/exercises/exercise[3]/task[1],77f8579c76d28d7758917946a68adb2c508dd7286b83803c3d13495293437d45,source/sec_cont_func_exer.ptx,31,/exercises/exercise[3]/task[1],96e8e0733b7c305c490cdb1810a03daf6e7eb61e11b0e9c64927cef5d495ce1b,provides_staged_support_for_source_prompt,metric_space_continuity;coordinate_sum;euclidean_metric
o003-c90-ch06-exercise-task-04,source_prompt_guide,17,o003-gvsu-ch06-sec_cont_func_exer-prompt-04,assigned_locale_neutral,exercise,4,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,40,/exercises/exercise[3]/task[2],f1514b3d654f2811901683e5afc214bb98b0e125395c85643f1b2270607b0bc4,source/sec_cont_func_exer.ptx,40,/exercises/exercise[3]/task[2],ea59082f0c933c5a75a4ceca3b07d2649f05d32196569c963c32ac84735135dc,provides_staged_support_for_source_prompt,metric_space_continuity;coordinate_sum;maximum_metric
o003-c90-ch06-exercise-task-05,source_prompt_guide,18,o003-gvsu-ch06-sec_cont_func_exer-prompt-05,assigned_locale_neutral,exercise,5,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,51,/exercises/exercise[4],775309318291488f703915941ed828bc7ab46cdcd0d570830c6e8c2c8da1064c,source/sec_cont_func_exer.ptx,51,/exercises/exercise[4],d9ebfb708c705ff054add0a84bc93cf5673033727831b0474e98a4c05b3f8886,provides_staged_support_for_source_prompt,metric_space_continuity;discrete_metric;discrete_domain
o003-c90-ch06-exercise-task-06,source_prompt_guide,19,o003-gvsu-ch06-sec_cont_func_exer-prompt-06,assigned_locale_neutral,exercise,6,statement_bearing_task,ex_sum_continuous,source/sec_cont_func_exer.ptx,74,/exercises/exercise[5]/task[1],1b8e6bc53a98716d716c047598de1ccd22d56bd3ed8e1a4fa444eb7ae3c56349,source/sec_cont_func_exer.ptx,74,/exercises/exercise[5]/task[1],35eb0d260f00ee2315bdfa6c18de8f297791508503fc9bd74352dd85bcf61168,provides_staged_support_for_source_prompt,metric_space_continuity;scalar_multiple_of_continuous_function
o003-c90-ch06-exercise-task-07,source_prompt_guide,20,o003-gvsu-ch06-sec_cont_func_exer-prompt-07,assigned_locale_neutral,exercise,7,statement_bearing_task,ex_sum_continuous,source/sec_cont_func_exer.ptx,83,/exercises/exercise[5]/task[2],a6dc48d36d508e38a36583fba61c950d42998abc1738ff764cbb21418b17ded0,source/sec_cont_func_exer.ptx,83,/exercises/exercise[5]/task[2],cdc140cb6831a015640967a18b49dd77c5c095ba67bd21ba414637e146d9b115,provides_staged_support_for_source_prompt,metric_space_continuity;sum_of_continuous_functions
o003-c90-ch06-exercise-task-08,source_prompt_guide,21,o003-gvsu-ch06-sec_cont_func_exer-prompt-08,assigned_locale_neutral,exercise,8,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,104,/exercises/exercise[6]/task[1],335dfe99961bdadb32f9621f564a4e5e9c7d5ec83dd2377427855c813b2151d5,source/sec_cont_func_exer.ptx,104,/exercises/exercise[6]/task[1],0440cd69d637a35a9ce5c88740b569204e3f4b83fc36fe0861762b6d60aff2a1,provides_staged_support_for_source_prompt,metric_space_continuity;product_of_continuous_functions;algebraic_decomposition
o003-c90-ch06-exercise-task-09,source_prompt_guide,22,o003-gvsu-ch06-sec_cont_func_exer-prompt-09,assigned_locale_neutral,exercise,9,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,117,/exercises/exercise[6]/task[2],fbc30bf0ae23f6d9b1beeab11b6780b812218cd4d23c9db72e75a45f84f94b66,source/sec_cont_func_exer.ptx,117,/exercises/exercise[6]/task[2],d8b7a237519711ad324e2cf4c07e92692c2d217cb7edc9e3b4eefdc5caf27151,provides_staged_support_for_source_prompt,metric_space_continuity;product_of_continuous_functions;epsilon_delta_bounds
o003-c90-ch06-exercise-task-10,source_prompt_guide,23,o003-gvsu-ch06-sec_cont_func_exer-prompt-10,assigned_locale_neutral,exercise,10,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,132,/exercises/exercise[6]/task[3],78cc283befbd91d57e0202dbec4246ca0be90e38ff5c5aa2069e78f3aaf6530e,source/sec_cont_func_exer.ptx,132,/exercises/exercise[6]/task[3],da29263b0aa4350abc582a184908521249b6406ccfefd974143f51e71ea78598,provides_staged_support_for_source_prompt,metric_space_continuity;product_of_continuous_functions;epsilon_delta_proof
o003-c90-ch06-exercise-task-11,source_prompt_guide,24,o003-gvsu-ch06-sec_cont_func_exer-prompt-11,assigned_locale_neutral,exercise,11,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,148,/exercises/exercise[7]/task[1],3575d0fd7e565db6558202ef0243654174ab0136e8ca6c49d2ccf3e73c9918ef,source/sec_cont_func_exer.ptx,148,/exercises/exercise[7]/task[1],00445d9ab18c1fd09535ecebc637c307c6075591359d3a116ac7689589df2846,provides_staged_support_for_source_prompt,metric_space_continuity;converse_of_sum_rule;counterexample
o003-c90-ch06-exercise-task-12,source_prompt_guide,25,o003-gvsu-ch06-sec_cont_func_exer-prompt-12,assigned_locale_neutral,exercise,12,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,157,/exercises/exercise[7]/task[2],ed066b21803c78be15d4f92a8f28ac5f5427c8e3e1fda4b1116ae3571f2a385c,source/sec_cont_func_exer.ptx,157,/exercises/exercise[7]/task[2],b206e0790f72e4a5531924862c1effaedb03caf2c771bb9a7417bb5276129352,provides_staged_support_for_source_prompt,metric_space_continuity;converse_of_product_rule;counterexample
o003-c90-ch06-exercise-task-13,source_prompt_guide,26,o003-gvsu-ch06-sec_cont_func_exer-prompt-13,assigned_locale_neutral,exercise,13,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,175,/exercises/exercise[8]/task[1],17665f4ecd2fba920e6483b44eea14cdc4f000446ae9a030238ec955d72a1ab0,source/sec_cont_func_exer.ptx,175,/exercises/exercise[8]/task[1],69c8fc5eb2accb5c381fa3f01e55d6005c4eb1ee3eded092f098c4a05f04c882,provides_staged_support_for_source_prompt,metric_space_continuity;quadratic_function;explicit_delta_selection;interactive_numerical_validation
o003-c90-ch06-exercise-task-14,source_prompt_guide,27,o003-gvsu-ch06-sec_cont_func_exer-prompt-14,assigned_locale_neutral,exercise,14,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,185,/exercises/exercise[8]/task[2],e526d62baa96e9098df15edfc97d301a039ad28975eb4c7d79e093ff3de99a56,source/sec_cont_func_exer.ptx,185,/exercises/exercise[8]/task[2],2948143739690e0e4eb720857fd8f3618a2a702c01d5031653b5e6db4ad3cf63,provides_staged_support_for_source_prompt,metric_space_continuity;quadratic_function;pointwise_continuity
o003-c90-ch06-exercise-task-15,source_prompt_guide,28,o003-gvsu-ch06-sec_cont_func_exer-prompt-15,assigned_locale_neutral,exercise,15,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,194,/exercises/exercise[9],acce3888ca76a64f5299e231b52dd97922045684a9a1522f1360107c61cf3d36,source/sec_cont_func_exer.ptx,194,/exercises/exercise[9],29868ace02beccc701141fa0370649692c6b3275344589d109d62b2148da663e,provides_staged_support_for_source_prompt,metric_space_continuity;truncated_metric;triangle_inequality
o003-c90-ch06-exercise-task-16,source_prompt_guide,29,o003-gvsu-ch06-sec_cont_func_exer-prompt-16,assigned_locale_neutral,exercise,16,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,206,/exercises/exercise[10],97edd1b8d2c4437d60c80d439a4a3a900ec02e969757df17b050cd3a54212e16,source/sec_cont_func_exer.ptx,206,/exercises/exercise[10],0a21e9a09cc9f81e2126057b01948c93d246043fb10cb4aade396b6e0f718cf9,provides_staged_support_for_source_prompt,metric_space_continuity;dense_subsets;uniqueness_of_continuous_extension
o003-c90-ch06-exercise-task-17,source_prompt_guide,30,o003-gvsu-ch06-sec_cont_func_exer-prompt-17,assigned_locale_neutral,exercise,17,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,223,/exercises/exercise[11],0067812778cd69f92600c2ab658ac8c18afaa407c5db65aecbb1e6c2bc4db298,source/sec_cont_func_exer.ptx,223,/exercises/exercise[11],86e90f2ef63c12f890f9629625d7952e1108a56051ccc63b79d5227fd6cb6e4c,provides_staged_support_for_source_prompt,metric_space_continuity;dirichlet_function;nowhere_continuous_function
o003-c90-ch06-exercise-task-18,source_prompt_guide,31,o003-gvsu-ch06-sec_cont_func_exer-prompt-18,assigned_locale_neutral,exercise,18,standalone_exercise,sec_cont_func_exer,source/sec_cont_func_exer.ptx,242,/exercises/exercise[12],b09dc02e0f6abb32cb94ef2913f431bdd025da43737c166b90b48a6bdb1e5947,source/sec_cont_func_exer.ptx,242,/exercises/exercise[12],543b5cf6b7a53b6881898bcf7a9e6f500e7948143a1f7829d6fb7cf6c1512ede,provides_staged_support_for_source_prompt,metric_space_continuity;modified_dirichlet_function;single_point_continuity
o003-c90-ch06-exercise-task-19,source_prompt_guide,32,o003-gvsu-ch06-sec_cont_func_exer-prompt-19,assigned_locale_neutral,exercise,19,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,269,/exercises/exercise[13]/task[1],05e3b8aeb9f038c2308347111d0524239b172c5d0fcb9661056f6ab43d0eac79,source/sec_cont_func_exer.ptx,269,/exercises/exercise[13]/task[1],3ff1e367c3667de2ca813698dcb73fd05b7e62d4be0035d5bc0d5433f644b1d3,provides_staged_support_for_source_prompt,metric_space_continuity;l1_integral_metric;function_space_distance
o003-c90-ch06-exercise-task-20,source_prompt_guide,33,o003-gvsu-ch06-sec_cont_func_exer-prompt-20,assigned_locale_neutral,exercise,20,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,277,/exercises/exercise[13]/task[2],db593d031b85dcf110c369c6218d9e0381d65774b6f1bfa7d1c9932456ba482e,source/sec_cont_func_exer.ptx,277,/exercises/exercise[13]/task[2],ace1a24c8125e14a2d5811c0a581a1bdcd5d3605ad8be4a247c4ac3943715748,provides_staged_support_for_source_prompt,metric_space_continuity;integral_functional;definite_integral
o003-c90-ch06-exercise-task-21,source_prompt_guide,34,o003-gvsu-ch06-sec_cont_func_exer-prompt-21,assigned_locale_neutral,exercise,21,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,285,/exercises/exercise[13]/task[3],b1466cb00f78b7af048facfae4bdad4e3b436a66687d199cafab4b9bb08923d0,source/sec_cont_func_exer.ptx,285,/exercises/exercise[13]/task[3],30a9d9b8e78185c77f0e689e446dd6f77a8f386287f85777439c276dfe11b852,provides_staged_support_for_source_prompt,metric_space_continuity;integral_functional;lipschitz_continuity
o003-c90-ch06-exercise-task-22,source_prompt_guide,35,o003-gvsu-ch06-sec_cont_func_exer-prompt-22,assigned_locale_neutral,exercise,22,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,310,/exercises/exercise[14]/task[1],ed7e499b4398520f27f13f4950ddbcdbb68316deb722f92e43c69790764480fb,source/sec_cont_func_exer.ptx,310,/exercises/exercise[14]/task[1],96bc677dc735a2e325402125dc5021a486706e4ddc988e7da4919de0b1f29bf6,provides_staged_support_for_source_prompt,metric_space_continuity;discrete_domain;true_false_counterexample
o003-c90-ch06-exercise-task-23,source_prompt_guide,36,o003-gvsu-ch06-sec_cont_func_exer-prompt-23,assigned_locale_neutral,exercise,23,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,320,/exercises/exercise[14]/task[2],909f306187aa0268386525b92d108af562da5c9f64bd38c70d1922200bbefbb4,source/sec_cont_func_exer.ptx,320,/exercises/exercise[14]/task[2],f20e93d53a968eb2c894b25dd23c5f00d3b4c939fba6f12bac4d9ee05d1ca2b2,provides_staged_support_for_source_prompt,metric_space_continuity;discrete_codomain;true_false_counterexample
o003-c90-ch06-exercise-task-24,source_prompt_guide,37,o003-gvsu-ch06-sec_cont_func_exer-prompt-24,assigned_locale_neutral,exercise,24,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,330,/exercises/exercise[14]/task[3],c8a5a1adeaf9c28992bae5b434d5711dc3806b56fca33a31567d95c9e85c43bd,source/sec_cont_func_exer.ptx,330,/exercises/exercise[14]/task[3],fa86438014bdbfead38b7122cac51f41489b8353d26cd5294c80ae145cb04376,provides_staged_support_for_source_prompt,metric_space_continuity;identity_map;comparison_of_metrics;true_false_counterexample
o003-c90-ch06-exercise-task-25,source_prompt_guide,38,o003-gvsu-ch06-sec_cont_func_exer-prompt-25,assigned_locale_neutral,exercise,25,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,339,/exercises/exercise[14]/task[4],9a8a384fd763423db7c9741e28949f68c6a0aac5620f61aa23491579f2de2a35,source/sec_cont_func_exer.ptx,339,/exercises/exercise[14]/task[4],5f4bd41575fb0bcbfb60a180f8f8e603808d342cac9c49831e433209ba6a43ee,provides_staged_support_for_source_prompt,metric_space_continuity;sum_of_continuous_functions;taxicab_metric
o003-c90-ch06-exercise-task-26,source_prompt_guide,39,o003-gvsu-ch06-sec_cont_func_exer-prompt-26,assigned_locale_neutral,exercise,26,statement_bearing_task,sec_cont_func_exer,source/sec_cont_func_exer.ptx,351,/exercises/exercise[14]/task[5],405c0ab47b6c30bfb9c4c04260aa2c15e300004b4345bbfd0ceb1bc97391bc03,source/sec_cont_func_exer.ptx,351,/exercises/exercise[14]/task[5],3578ec8a32247f0c52ce0ce0b1a8918c7d07eaba04546a7961cf62da99a3f4c4,provides_staged_support_for_source_prompt,metric_space_continuity;constant_function_continuity
o003-c90-ch06-mastery-01,mastery_check,40,o003-c90-ch06-original-mastery-01,original,mastery,1,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;epsilon_delta_continuity;quantifier_negation
o003-c90-ch06-mastery-02,mastery_check,41,o003-c90-ch06-original-mastery-02,original,mastery,2,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;lipschitz_continuity
o003-c90-ch06-mastery-03,mastery_check,42,o003-c90-ch06-original-mastery-03,original,mastery,3,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;euclidean_metric;truncated_metric;discrete_metric
o003-c90-ch06-mastery-04,mastery_check,43,o003-c90-ch06-original-mastery-04,original,mastery,4,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;sum_of_continuous_functions
o003-c90-ch06-mastery-05,mastery_check,44,o003-c90-ch06-original-mastery-05,original,mastery,5,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;composition_of_continuous_functions
o003-c90-ch06-mastery-06,mastery_check,45,o003-c90-ch06-original-mastery-06,original,mastery,6,original_mastery_exercise,o003-c90-ch06-mastery,,,,,,,,,original_transfer_and_mastery_check,metric_space_continuity;converse_of_sum_rule;counterexample
