companion_entry_id,entry_kind,sequence,source_anchor_id,anchor_origin,source_group,ordinal_within_group,prompt_kind,source_context_id,authority_file,authority_line,authority_selector,authority_statement_sha256,translated_file,translated_line,translated_selector,translated_statement_sha256,relationship,concept_ids
o003-c90-ch08-guide-13,source_prompt_guide,13,o003-gvsu-ch08-sec_union_int_open_sets-prompt-02,assigned_locale_neutral,union-intersection,2,statement_bearing_task,act_Open_union,source/sec_union_int_open_sets.ptx,24,/section/activity/task[1]/task[2]/statement,ac78c11a3e2279a48143b629edd92ee8febbd0044efda50546ed16f502c5588e,source/sec_union_int_open_sets.ptx,24,/section/activity/task[1]/task[2]/statement,34cfb8e5d89ca253e24c9912998e0f391c165f527e32b4a376cf8e41fe1d066d,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;finite_intersection;open_sets
o003-c90-ch08-guide-14,source_prompt_guide,14,o003-gvsu-ch08-sec_union_int_open_sets-prompt-03,assigned_locale_neutral,union-intersection,3,statement_bearing_task,act_Open_union,source/sec_union_int_open_sets.ptx,41,/section/activity/task[2]/task[1]/statement,3bb2691e689067e099482cc91a57d53fb128c71cd6f8630ee143734d1344032a,source/sec_union_int_open_sets.ptx,41,/section/activity/task[2]/task[1]/statement,a443c1733f9952cf47119b6146af78a5fc9ee62ffd1ee02f67acba025718a36f,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;indexed_union;nested_intervals
o003-c90-ch08-guide-15,source_prompt_guide,15,o003-gvsu-ch08-sec_union_int_open_sets-prompt-04,assigned_locale_neutral,union-intersection,4,statement_bearing_task,act_Open_union,source/sec_union_int_open_sets.ptx,49,/section/activity/task[2]/task[2]/statement,851c2898d4d25d7330cab85b3189f4232596ce5eed2acbe358807ef551dbbc3f,source/sec_union_int_open_sets.ptx,49,/section/activity/task[2]/task[2]/statement,b5b54afeb574b7916de3de8e0cab3039089e946266555d91d8c9f447cc7cb2b5,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;arbitrary_union;openness
o003-c90-ch08-guide-16,source_prompt_guide,16,o003-gvsu-ch08-sec_union_int_open_sets-prompt-05,assigned_locale_neutral,union-intersection,5,statement_bearing_task,act_Open_union,source/sec_union_int_open_sets.ptx,57,/section/activity/task[2]/task[3]/statement,36313d253258e7dd42147a3427bc7f36d9e38b5e61952e86935d13baa85098b2,source/sec_union_int_open_sets.ptx,57,/section/activity/task[2]/task[3]/statement,ce46fec52336e8d1f8148a791405ea802b5c811855b6e5bc856423ffa66f0561,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;indexed_intersection;nested_intervals
o003-c90-ch08-guide-17,source_prompt_guide,17,o003-gvsu-ch08-sec_union_int_open_sets-prompt-06,assigned_locale_neutral,union-intersection,6,statement_bearing_task,act_Open_union,source/sec_union_int_open_sets.ptx,65,/section/activity/task[2]/task[4]/statement,16a918fb6f0fa5a3a42808618fc913038086acfd23a44f97fa3e792167ef9c15,source/sec_union_int_open_sets.ptx,65,/section/activity/task[2]/task[4]/statement,476868c6d930b94068b87ea5587e7da23229cf40320c36cd83e9a36e9bf1af3f,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;infinite_intersection;counterexample_to_openness
o003-c90-ch08-guide-18,source_prompt_guide,18,o003-gvsu-ch08-sec_cont_open_sets-prompt-01,assigned_locale_neutral,continuity-open-set,1,statement_bearing_task,sec_cont_open_sets,source/sec_cont_open_sets.ptx,53,/section/activity[1]/task[1]/statement,b9306252446fc8435492c07a1036bca0b78455f8b9dac400a1c32b457ac31229,source/sec_cont_open_sets.ptx,53,/section/activity[1]/task[1]/statement,797c8b7a5eab491d22727ad6ba795f8fec0734c4b0ad97c024341db1c9188d2b,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;continuity;inverse_image_of_open_set;proof_plan
o003-c90-ch08-guide-19,source_prompt_guide,19,o003-gvsu-ch08-sec_cont_open_sets-prompt-02,assigned_locale_neutral,continuity-open-set,2,statement_bearing_task,sec_cont_open_sets,source/sec_cont_open_sets.ptx,61,/section/activity[1]/task[2]/statement,a7883beab40c9b1d927d32a7810cfbd4f2c175691a5fd16d59ebd6d985a64ac0,source/sec_cont_open_sets.ptx,61,/section/activity[1]/task[2]/statement,71d5764280e714fae541ba2921c684ab8dbec766bbc8a889d5dc39a08acfcc41,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;open_ball;neighborhood;codomain
o003-c90-ch08-guide-20,source_prompt_guide,20,o003-gvsu-ch08-sec_cont_open_sets-prompt-03,assigned_locale_neutral,continuity-open-set,3,statement_bearing_task,sec_cont_open_sets,source/sec_cont_open_sets.ptx,70,/section/activity[1]/task[3]/statement,b1c1d6ffa38345280f637b91859216c376ecc79b170900830096934afe6b1e72,source/sec_cont_open_sets.ptx,70,/section/activity[1]/task[3]/statement,816a02ffd82a4f59e123c286c09c51a1c1f5566dc948fba1c0fe485bf82c5a7d,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;inverse_image;neighborhood;continuity
o003-c90-ch08-guide-21,source_prompt_guide,21,o003-gvsu-ch08-sec_cont_open_sets-prompt-04,assigned_locale_neutral,continuity-open-set,4,statement_bearing_task,sec_cont_open_sets,source/sec_cont_open_sets.ptx,77,/section/activity[1]/task[4]/statement,d4cb7c807b287e39ce4bdc935a544317678787aa5b8acd7df80f587b15d67fdc,source/sec_cont_open_sets.ptx,77,/section/activity[1]/task[4]/statement,9430b84bce03ce63155a1f968af2b12f5a914ac3430bea799ffe2f7cc9158d49,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;inverse_image_of_open_set;local_ball_containment
o003-c90-ch08-guide-22,source_prompt_guide,22,o003-gvsu-ch08-sec_cont_open_sets-prompt-05,assigned_locale_neutral,continuity-open-set,5,statement_bearing_task,act_continuity_balls,source/sec_cont_open_sets.ptx,113,/section/activity[2]/task[1]/statement,8d21f8f236ccb3b17467575b64b9bafab391cf08b7f1c343a35431249776f95e,source/sec_cont_open_sets.ptx,113,/section/activity[2]/task[1]/statement,5a6fcf08b56ff6667df4d2cae752b0c06c784847504e81b13bb8f51a94fc660a,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;biconditional;continuity;proof_directions
o003-c90-ch08-guide-23,source_prompt_guide,23,o003-gvsu-ch08-sec_cont_open_sets-prompt-06,assigned_locale_neutral,continuity-open-set,6,statement_bearing_task,act_continuity_balls,source/sec_cont_open_sets.ptx,136,/section/activity[2]/task[2]/task[1]/statement,8d0c3f46b490dc5ea27b002791e2a4e504e603ea0bba07c95aa4ff16f5f3abb5,source/sec_cont_open_sets.ptx,136,/section/activity[2]/task[2]/task[1]/statement,8f89e77554b3112ceaac9c8fe863769242641fd16b3034bd1568a4cc4e0195be,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;inverse_image;arbitrary_union;set_identity
o003-c90-ch08-guide-24,source_prompt_guide,24,o003-gvsu-ch08-sec_cont_open_sets-prompt-07,assigned_locale_neutral,continuity-open-set,7,statement_bearing_task,act_continuity_balls,source/sec_cont_open_sets.ptx,143,/section/activity[2]/task[2]/task[2]/statement,0b40d329c632b1bb5fb915149d6bde475ba65e99a9de23fc0d724e2d2b7aeb97,source/sec_cont_open_sets.ptx,143,/section/activity[2]/task[2]/task[2]/statement,f5275b83c091e284554f23bf28dadc625fa7ce4c517631f1c42adc3ea80f084a,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;inverse_image_of_open_set;continuity_characterization
o003-c90-ch08-guide-25,source_prompt_guide,25,o003-gvsu-ch08-sec_interior_set-prompt-01,assigned_locale_neutral,interior,1,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,47,/section/activity[1]/task[1]/statement,f88f8558469f1c6f6806cff5a2c65abba728deed5d86bbc48d843f5502a7987d,source/sec_interior_set.ptx,47,/section/activity[1]/task[1]/statement,54e2c73a4857b454ea01041c0ad4c1c0aa6874037754b6edad077ab6c2f083bb,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;half_open_interval
o003-c90-ch08-guide-26,source_prompt_guide,26,o003-gvsu-ch08-sec_interior_set-prompt-02,assigned_locale_neutral,interior,2,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,54,/section/activity[1]/task[2]/statement,8e4576c0f49b74951651c1ff1b650ef695f8158f7d91f50b177f4dc6f4165364,source/sec_interior_set.ptx,54,/section/activity[1]/task[2]/statement,c2a7c029b9c74861096e9433670289eeaf103eef2da1b9db5654199653be605c,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;closed_interval
o003-c90-ch08-guide-27,source_prompt_guide,27,o003-gvsu-ch08-sec_interior_set-prompt-03,assigned_locale_neutral,interior,3,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,61,/section/activity[1]/task[3]/statement,7a99a9a258d12cec2978d745e2582c8e6105b6615f692a98d00adade5d9d39a4,source/sec_interior_set.ptx,61,/section/activity[1]/task[3]/statement,e062dc4eb811c53e1831cad4b8c349f8209dfea0a669133c49ff8d48b925239a,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;isolated_points;finite_union
o003-c90-ch08-guide-28,source_prompt_guide,28,o003-gvsu-ch08-sec_interior_set-prompt-04,assigned_locale_neutral,interior,4,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,122,/section/activity[2]/task[1]/statement,3d42f374120458e254df62da72b4577caa71da69259018cf36dd6d5c84031825,source/sec_interior_set.ptx,122,/section/activity[2]/task[1]/statement,4a089816f81a52ae435dc6b7bbb976ea7106de3da0557a1596d72b82f64f446d,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;largest_open_subset;proof_plan
o003-c90-ch08-guide-29,source_prompt_guide,29,o003-gvsu-ch08-sec_interior_set-prompt-05,assigned_locale_neutral,interior,5,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,129,/section/activity[2]/task[2]/statement,0608e6392de754f233e21d7c2ddb7a8241f03670349163e46da28919c872b153,source/sec_interior_set.ptx,129,/section/activity[2]/task[2]/statement,0ae649eeb172a936cbfa651d72caeb27f07df36c27d342a4000fa211a0178ccd,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;open_subset;interior_membership;local_ball
o003-c90-ch08-guide-30,source_prompt_guide,30,o003-gvsu-ch08-sec_interior_set-prompt-06,assigned_locale_neutral,interior,6,statement_bearing_task,sec_interior_set,source/sec_interior_set.ptx,138,/section/activity[2]/task[3]/statement,ae7a1a3d2319529854f804389645e5e4af4396911e2560e697c7201d64a20397,source/sec_interior_set.ptx,138,/section/activity[2]/task[3]/statement,de75fc8458d0b6a39b49115152d1b9331867105572ca71da924c1dac2ff75926,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;largest_open_subset;inclusion_proof
o003-c90-ch08-guide-31,source_prompt_guide,31,o003-gvsu-ch08-sec_open_sets_exer-prompt-01,assigned_locale_neutral,exercise,1,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,11,/exercises/exercise[1]/task[1]/statement,f005029b8276455bb04887287f6a12c80c7afd3788230e194bd54bcede80cfa9,source/sec_open_sets_exer.ptx,11,/exercises/exercise[1]/task[1]/statement,71fd5de0a0b799e0480c0749b540a5b9233d6a887323fecafd43e6b78f262f8b,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;discrete_metric;every_subset_open
o003-c90-ch08-guide-32,source_prompt_guide,32,o003-gvsu-ch08-sec_open_sets_exer-prompt-02,assigned_locale_neutral,exercise,2,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,18,/exercises/exercise[1]/task[2]/statement,8a47f405cfdff072892b9a60473841c321dea698a85141fad5c6b4a806eaac84,source/sec_open_sets_exer.ptx,18,/exercises/exercise[1]/task[2]/statement,3a489e4a34953e478fd117f6ae703123cfde5b5ec0fb6f50847ba4f679e7bd75,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;discrete_domain;every_function_continuous
o003-c90-ch08-guide-33,source_prompt_guide,33,o003-gvsu-ch08-sec_open_sets_exer-prompt-03,assigned_locale_neutral,exercise,3,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,26,/exercises/exercise[1]/task[3]/statement,65ee51e6eb07e565c2db0b76d3ce4bb2745ec0a58bce9230895d1300a2538506,source/sec_open_sets_exer.ptx,26,/exercises/exercise[1]/task[3]/statement,723ee802d5a712e47318ccb0bbafa75c7abacb4024d83b3cf0b58bc64ee1b265,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;discrete_codomain;counterexample;continuity
o003-c90-ch08-guide-34,source_prompt_guide,34,o003-gvsu-ch08-sec_open_sets_exer-prompt-04,assigned_locale_neutral,exercise,4,standalone_exercise,ex_O_int_O,source/sec_open_sets_exer.ptx,37,/exercises/exercise[2]/statement,90f6d74642c68f1e26bba8ec52b353226d3a3bbebbdc5871737ece25a8c3b584,source/sec_open_sets_exer.ptx,37,/exercises/exercise[2]/statement,4e974e5435d9547f2f693d6bd533359b63e34ddab5c79e34c2805c0ef00986b5,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;open_set;fixed_point_of_interior
o003-c90-ch08-guide-35,source_prompt_guide,35,o003-gvsu-ch08-sec_open_sets_exer-prompt-05,assigned_locale_neutral,exercise,5,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,52,/exercises/exercise[3]/task[1]/statement,8f9afa77baca8f743f22e73d83c7394e79f3c842e7f08670edcd13439ebcf61d,source/sec_open_sets_exer.ptx,52,/exercises/exercise[3]/task[1]/statement,8f9afa77baca8f743f22e73d83c7394e79f3c842e7f08670edcd13439ebcf61d,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;monotonicity
o003-c90-ch08-guide-36,source_prompt_guide,36,o003-gvsu-ch08-sec_open_sets_exer-prompt-06,assigned_locale_neutral,exercise,6,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,59,/exercises/exercise[3]/task[2]/statement,24cdb29b970f261e33b65d0e2f5c200757afadbab14b69642c2dd175cf490760,source/sec_open_sets_exer.ptx,59,/exercises/exercise[3]/task[2]/statement,24cdb29b970f261e33b65d0e2f5c200757afadbab14b69642c2dd175cf490760,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;interior;idempotence
o003-c90-ch08-guide-37,source_prompt_guide,37,o003-gvsu-ch08-sec_open_sets_exer-prompt-07,assigned_locale_neutral,exercise,7,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,68,/exercises/exercise[4]/statement,8a7d900c619096c533af56b85a6687c3a4daa84357a2522da110961160cc4a3f,source/sec_open_sets_exer.ptx,68,/exercises/exercise[4]/statement,8b68e8ce487edc3d11979ea5e5b77c39066d494f626a415dfc5f553873356c15,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;half_open_interval;not_open
o003-c90-ch08-guide-38,source_prompt_guide,38,o003-gvsu-ch08-sec_open_sets_exer-prompt-08,assigned_locale_neutral,exercise,8,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,83,/exercises/exercise[5]/task[1]/statement,d983ade5b51696a196ee3c2eeb12871f877da3a130b136ea4cb98c4e3223901f,source/sec_open_sets_exer.ptx,83,/exercises/exercise[5]/task[1]/statement,79d2e12d6e393c604961ab421e16f48b399f23e223361856d4b935b98b946f46,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;metric_dependence;euclidean_metric;planar_set
o003-c90-ch08-guide-39,source_prompt_guide,39,o003-gvsu-ch08-sec_open_sets_exer-prompt-09,assigned_locale_neutral,exercise,9,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,91,/exercises/exercise[5]/task[2]/statement,cf080a86e7ebf078674d123d480092226096ef07f995b171de1bd8e1b66e04c4,source/sec_open_sets_exer.ptx,91,/exercises/exercise[5]/task[2]/statement,92ade8ffd5b074b4903f31606191267b1a8914ed6728fd9c1e136322a6da6783,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;metric_dependence;taxicab_metric;planar_set
o003-c90-ch08-guide-40,source_prompt_guide,40,o003-gvsu-ch08-sec_open_sets_exer-prompt-10,assigned_locale_neutral,exercise,10,statement_bearing_task,sec_open_sets_exer,source/sec_open_sets_exer.ptx,99,/exercises/exercise[5]/task[3]/statement,f74e3dd1cd7741dc8c8659b7fa80589d24f9659bff3b0ffd1df7c8116a2209b2,source/sec_open_sets_exer.ptx,99,/exercises/exercise[5]/task[3]/statement,8610e7fcbcf81f5e671533258c5daa0de342e2646333e6eea51a1ee5a04dfc68,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;metric_dependence;maximum_metric;planar_set
o003-c90-ch08-guide-41,source_prompt_guide,41,o003-gvsu-ch08-sec_open_sets_exer-prompt-11,assigned_locale_neutral,exercise,11,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,109,/exercises/exercise[6]/statement,4c78edbfb3435a336974e0299a4a4db07181473dc49c99596df64b2fd2035385,source/sec_open_sets_exer.ptx,109,/exercises/exercise[6]/statement,37e4cf611602185b7e163f31fa5445c88368797b906ce039a3d601e7d51b6058,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;finite_subset;open_complement;euclidean_plane
o003-c90-ch08-guide-42,source_prompt_guide,42,o003-gvsu-ch08-sec_open_sets_exer-prompt-12,assigned_locale_neutral,exercise,12,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,119,/exercises/exercise[7]/statement,7cd7304cdd8f87b401dac1641908e52141a54210ca67b3a47761dff8a48af98d,source/sec_open_sets_exer.ptx,119,/exercises/exercise[7]/statement,d2e75ce7f9b829d79227d3c63cf18363a4af83fdf03e83012e6a82f9c0698834,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;continuity;inverse_image_of_open_set;biconditional
o003-c90-ch08-guide-43,source_prompt_guide,43,o003-gvsu-ch08-sec_open_sets_exer-prompt-13,assigned_locale_neutral,exercise,13,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,129,/exercises/exercise[8]/statement,82523465375999de1a7a9cc9814b1ee2c301610cedcf08d5ea2f4730ed946f0c,source/sec_open_sets_exer.ptx,129,/exercises/exercise[8]/statement,9b40c95c308cdde00ae4e56fa86dd593d39b244a76df2126a5b7783fddb97bd1,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;rational_metric;open_set_classification
o003-c90-ch08-guide-44,source_prompt_guide,44,o003-gvsu-ch08-sec_open_sets_exer-prompt-14,assigned_locale_neutral,exercise,14,standalone_exercise,sec_open_sets_exer,source/sec_open_sets_exer.ptx,142,/exercises/exercise[9]/statement,7e3e3acb5b965d4af32020751a2421d21fcb979089c3efd905b116773c1d297f,source/sec_open_sets_exer.ptx,142,/exercises/exercise[9]/statement,58d1df8ee56d982ec4f4b62560a4dfa2f34fd0153c7d8342906966dc61028580,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;metric_separation;disjoint_open_sets
o003-c90-ch08-guide-45,source_prompt_guide,45,o003-gvsu-ch08-sec_open_sets_exer-prompt-15,assigned_locale_neutral,exercise,15,statement_bearing_task,ex_linear_continuous2,source/sec_open_sets_exer.ptx,164,/exercises/exercise[10]/task[1]/statement,d60962314e15aa2a578c89ff875ce4c9a2237a8f8cf03d84e0f8bc9e67a6c065,source/sec_open_sets_exer.ptx,164,/exercises/exercise[10]/task[1]/statement,61ba283d1a52e0c65632b1ab5e7a733b51303972469e02b01c25bdd009565ea0,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;affine_function;subspace_metric;open_balls
o003-c90-ch08-guide-46,source_prompt_guide,46,o003-gvsu-ch08-sec_open_sets_exer-prompt-16,assigned_locale_neutral,exercise,16,statement_bearing_task,ex_linear_continuous2,source/sec_open_sets_exer.ptx,173,/exercises/exercise[10]/task[2]/statement,8b4e006f1934fa8626d89904c3242777e545c4441b161ca5b150a6f7f0c33aa5,source/sec_open_sets_exer.ptx,173,/exercises/exercise[10]/task[2]/statement,c9f23c616ef95490138610c2d1c085b84c7c3ebb28963fa10c0944194ddbaa2b,provides_staged_support_for_source_prompt,metric_space;open_sets_in_metric_spaces;affine_function;continuity;domain_to_subspace
